SNID,IAUC,FAKE,RA,DEC,PIXSIZE,NXPIX,NYPIX,SNTYPE,NOBS,PTROBS_MIN,PTROBS_MAX,MWEBV,MWEBV_ERR,REDSHIFT_HELIO,REDSHIFT_HELIO_ERR,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,VPEC,VPEC_ERR,HOSTGAL_NMATCH,HOSTGAL_NMATCH2,HOSTGAL_OBJID,HOSTGAL_FLAG,HOSTGAL_PHOTOZ,HOSTGAL_PHOTOZ_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_RA,HOSTGAL_DEC,HOSTGAL_SNSEP,HOSTGAL_DDLR,HOSTGAL_CONFUSION,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_LOGSFR,HOSTGAL_LOGSFR_ERR,HOSTGAL_LOGsSFR,HOSTGAL_LOGsSFR_ERR,HOSTGAL_COLOR,HOSTGAL_COLOR_ERR,HOSTGAL_ELLIPTICITY,HOSTGAL_OBJID2,HOSTGAL_SQRADIUS,HOSTGAL_OBJID_UNIQUE,HOSTGAL_MAG_u,HOSTGAL_MAG_g,HOSTGAL_MAG_r,HOSTGAL_MAG_i,HOSTGAL_MAG_z,HOSTGAL_MAG_Y,HOSTGAL_MAGERR_u,HOSTGAL_MAGERR_g,HOSTGAL_MAGERR_r,HOSTGAL_MAGERR_i,HOSTGAL_MAGERR_z,HOSTGAL_MAGERR_Y,HOSTGAL2_OBJID,HOSTGAL2_FLAG,HOSTGAL2_PHOTOZ,HOSTGAL2_PHOTOZ_ERR,HOSTGAL2_SPECZ,HOSTGAL2_SPECZ_ERR,HOSTGAL2_RA,HOSTGAL2_DEC,HOSTGAL2_SNSEP,HOSTGAL2_DDLR,HOSTGAL2_LOGMASS,HOSTGAL2_LOGMASS_ERR,HOSTGAL2_LOGSFR,HOSTGAL2_LOGSFR_ERR,HOSTGAL2_LOGsSFR,HOSTGAL2_LOGsSFR_ERR,HOSTGAL2_COLOR,HOSTGAL2_COLOR_ERR,HOSTGAL2_ELLIPTICITY,HOSTGAL2_OBJID2,HOSTGAL2_SQRADIUS,HOSTGAL2_OBJID_UNIQUE,HOSTGAL2_MAG_u,HOSTGAL2_MAG_g,HOSTGAL2_MAG_r,HOSTGAL2_MAG_i,HOSTGAL2_MAG_z,HOSTGAL2_MAG_Y,HOSTGAL2_MAGERR_u,HOSTGAL2_MAGERR_g,HOSTGAL2_MAGERR_r,HOSTGAL2_MAGERR_i,HOSTGAL2_MAGERR_z,HOSTGAL2_MAGERR_Y,HOSTGAL_SB_FLUXCAL_u,HOSTGAL_SB_FLUXCAL_g,HOSTGAL_SB_FLUXCAL_r,HOSTGAL_SB_FLUXCAL_i,HOSTGAL_SB_FLUXCAL_z,HOSTGAL_SB_FLUXCAL_Y,PEAKMJD,MJD_TRIGGER,MJD_DETECT_FIRST,MJD_DETECT_LAST,SEARCH_TYPE,SIM_MODEL_NAME,SIM_MODEL_INDEX,SIM_TYPE_INDEX,SIM_TYPE_NAME,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_NOBS_UNDEFINED,SIM_SEARCHEFF_MASK,SIM_REDSHIFT_HELIO,SIM_REDSHIFT_CMB,SIM_REDSHIFT_HOST,SIM_REDSHIFT_FLAG,SIM_VPEC,SIM_HOSTLIB_GALID,SIM_DLMU,SIM_LENSDMU,SIM_RA,SIM_DEC,SIM_MWEBV,SIM_PEAKMJD,SIM_MAGSMEAR_COH,SIM_AV,SIM_RV,SIM_PEAKMAG_u,SIM_PEAKMAG_g,SIM_PEAKMAG_r,SIM_PEAKMAG_i,SIM_PEAKMAG_z,SIM_PEAKMAG_Y,SIM_TEMPLATEMAG_u,SIM_TEMPLATEMAG_g,SIM_TEMPLATEMAG_r,SIM_TEMPLATEMAG_i,SIM_TEMPLATEMAG_z,SIM_TEMPLATEMAG_Y,SIM_EXPOSURE_u,SIM_EXPOSURE_g,SIM_EXPOSURE_r,SIM_EXPOSURE_i,SIM_EXPOSURE_z,SIM_EXPOSURE_Y,SIM_SUBSAMPLE_INDEX
165720,NULL,2,131.76733816267273,-49.582946958433894,0.2,-9,-9,190,197,25273,25469,1.0251695,0.05125847,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60278.133,60691.277,60691.277,60749.16,-9,LCLIB,12,90,ZTFDR3VS,11698,6012,1,0,5,0.0,0.0,0.0,2,0.0,-9,0.0,0.0,131.767333984375,-49.58294677734375,0.0,60275.0,0.0,-9.0,-9.0,31.0,31.0,31.0,25.312,22.24175,19.896751,31.0,31.0,31.0,25.22367,22.158003,19.816978,1.0,1.0,1.0,1.0,1.0,1.0,-9
216642,NULL,2,124.20601219795581,-50.721027944055294,0.2,-9,-9,90,204,25471,25674,0.600801,0.030040048,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60277.285,60292.336,60292.336,61378.344,-9,LCLIB,12,90,ZTFDR3VS,11882,6190,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,124.20600891113281,-50.72102737426758,0.0,60275.0,0.0,-9.0,-9.0,17.209108,15.445081,14.848568,14.106567,14.258054,14.187568,17.26791,15.50147,14.901087,14.156589,14.306327,14.234237,1.0,1.0,1.0,1.0,1.0,1.0,-9
65376,NULL,2,254.83115209757887,-20.95898195984949,0.2,-9,-9,90,197,25676,25872,0.22260834,0.011130417,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.844,60368.375,60368.375,61304.996,-9,LCLIB,12,90,ZTFDR3VS,11977,6227,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,254.83114624023438,-20.958982467651367,0.0,60275.0,0.0,-9.0,-9.0,17.983833,16.294916,15.224,14.747084,14.335084,14.240084,18.111725,16.397497,15.308326,14.819728,14.399813,14.299714,1.0,1.0,1.0,1.0,1.0,1.0,-9
57247,NULL,2,137.2167442986004,-54.35175813021349,0.2,-9,-9,90,193,25874,26066,0.45505208,0.022752605,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.08,60303.33,60303.33,61187.035,-9,LCLIB,12,90,ZTFDR3VS,11985,6235,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,137.2167510986328,-54.35175704956055,0.0,60275.0,0.0,-9.0,-9.0,31.0,30.627966,23.525967,19.261967,17.146645,15.405644,31.0,30.66563,23.55277,19.282585,17.162363,15.418381,1.0,1.0,1.0,1.0,1.0,1.0,-9
281374,NULL,2,112.28736020418089,-30.122439508855848,0.2,-9,-9,90,182,26068,26249,0.25069332,0.012534665,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.695,60292.355,60292.355,61378.35,-9,LCLIB,12,90,ZTFDR3VS,12134,6302,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,112.28736114501953,-30.122440338134766,0.0,60275.0,0.0,-9.0,-9.0,25.639042,21.551085,18.467083,16.315605,15.404605,14.827126,25.594673,21.516998,18.440792,16.29438,15.386008,14.810434,1.0,1.0,1.0,1.0,1.0,1.0,-9
249350,NULL,2,105.90727404449717,0.5513738661551034,0.2,-9,-9,90,207,26251,26457,0.33623004,0.016811501,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60273.47,60275.34,60275.34,61375.35,-9,LCLIB,12,90,ZTFDR3VS,12178,6327,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,105.90727233886719,0.5513738393783569,0.0,60275.0,0.0,-9.0,-9.0,23.20041,19.746357,17.26133,15.64333,14.816329,14.266302,23.550432,19.966003,17.384834,15.707489,14.8436575,14.267335,1.0,1.0,1.0,1.0,1.0,1.0,-9
139166,NULL,2,189.52365809969467,-47.92916077658067,0.2,-9,-9,90,195,26459,26653,0.11189391,0.005594695,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.45,60322.355,60322.355,61236.0,-9,LCLIB,12,90,ZTFDR3VS,12204,6342,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,189.52365112304688,-47.929161071777344,0.0,60275.0,0.0,-9.0,-9.0,17.495571,15.854142,14.753714,14.670713,14.503142,14.712713,17.640467,15.9376,14.792362,14.682779,14.497538,14.695743,1.0,1.0,1.0,1.0,1.0,1.0,-9
183464,NULL,2,134.58064609667866,-43.3605711790109,0.2,-9,-9,90,189,26655,26843,1.6903298,0.08451649,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.02,60305.344,60305.344,61153.04,-9,LCLIB,12,90,ZTFDR3VS,12207,6356,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,134.5806427001953,-43.360572814941406,0.0,60275.0,0.0,-9.0,-9.0,31.0,30.602587,24.348381,20.532381,18.29738,16.84338,31.0,30.628061,24.372456,20.555536,18.320591,16.86587,1.0,1.0,1.0,1.0,1.0,1.0,-9
108808,NULL,2,163.00161626834344,-58.35721314622294,0.2,-9,-9,90,196,26845,27040,0.7437984,0.03718992,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.98,60301.355,60301.355,61187.996,-9,LCLIB,12,90,ZTFDR3VS,12208,6371,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,163.00161743164062,-58.35721206665039,0.0,60275.0,0.0,-9.0,-9.0,31.0,30.306553,24.302483,20.45893,18.540411,17.41441,31.0,29.508682,23.756186,20.06182,18.23592,17.172453,1.0,1.0,1.0,1.0,1.0,1.0,-9
29688,NULL,2,102.3706653897719,0.939410136156904,0.2,-9,-9,90,206,27042,27247,0.66202265,0.033101134,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.48,60285.324,60285.324,61374.312,-9,LCLIB,12,90,ZTFDR3VS,12343,6447,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,102.37066650390625,0.9394101500511169,0.0,60275.0,0.0,-9.0,-9.0,31.0,30.101534,24.47032,21.171427,19.465214,18.294321,31.0,30.023296,24.38258,21.07863,19.36851,18.195414,1.0,1.0,1.0,1.0,1.0,1.0,-9
290247,NULL,2,106.40039282699571,-13.138526746741402,0.2,-9,-9,90,192,27249,27440,0.5815894,0.029079469,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60277.094,60276.332,60276.332,61379.324,-9,LCLIB,12,90,ZTFDR3VS,12530,6537,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,106.400390625,-13.138526916503906,0.0,60275.0,0.0,-9.0,-9.0,22.670801,20.059088,17.318714,15.725029,15.047686,14.705,22.612852,20.01614,17.285099,15.695556,15.020399,14.679176,1.0,1.0,1.0,1.0,1.0,1.0,-9
235354,NULL,2,130.8748009528824,-55.781747554369026,0.2,-9,-9,90,197,27442,27638,0.24714996,0.012357498,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60272.984,60296.34,60296.34,61370.32,-9,LCLIB,12,90,ZTFDR3VS,12627,6586,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,130.8748016357422,-55.78174591064453,0.0,60275.0,0.0,-9.0,-9.0,16.905481,15.460346,14.699852,14.400926,14.155,14.167358,17.136332,15.677445,14.9045725,14.59698,14.345801,14.353223,1.0,1.0,1.0,1.0,1.0,1.0,-9
44311,NULL,2,271.64943977329864,-40.25635461445291,0.2,-9,-9,90,167,27640,27806,0.11802656,0.005901328,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60273.46,60367.375,60367.375,61307.03,-9,LCLIB,12,90,ZTFDR3VS,12726,6688,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,271.6494445800781,-40.25635528564453,0.0,60275.0,0.0,-9.0,-9.0,18.048393,16.420872,15.58489,14.561538,15.167,15.431277,18.724888,16.891905,15.90781,14.796967,15.34647,15.572431,1.0,1.0,1.0,1.0,1.0,1.0,-9
257640,NULL,2,113.01035664807465,-22.55891586086527,0.2,-9,-9,90,205,27808,28012,1.2009709,0.060048547,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.19,60290.344,60290.344,61377.348,-9,LCLIB,12,90,ZTFDR3VS,12799,6699,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,113.0103530883789,-22.558916091918945,0.0,60275.0,0.0,-9.0,-9.0,31.0,27.544134,22.264133,18.464134,17.283134,16.307135,31.0,27.352116,22.061047,18.252916,17.067785,16.087696,1.0,1.0,1.0,1.0,1.0,1.0,-9
89504,NULL,2,133.77620638960082,-42.89537838520446,0.2,-9,-9,90,196,28014,28209,1.5923184,0.07961592,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.496,60302.348,60302.348,61156.04,-9,LCLIB,12,90,ZTFDR3VS,12879,6754,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,133.7761993408203,-42.89537811279297,0.0,60275.0,0.0,-9.0,-9.0,30.716892,25.918526,21.213,18.782316,16.492476,16.046633,30.915983,26.093788,21.37172,18.930376,16.633928,16.183691,1.0,1.0,1.0,1.0,1.0,1.0,-9
266379,NULL,2,141.79230174687027,-47.68615163834251,0.2,-9,-9,90,185,28211,28395,1.5859927,0.079299636,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.29,60305.3,60305.3,61191.992,-9,LCLIB,12,90,ZTFDR3VS,12900,6814,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,141.79229736328125,-47.686153411865234,0.0,60275.0,0.0,-9.0,-9.0,24.604284,21.354189,18.340096,16.128456,15.506638,14.9778185,24.660732,21.426235,18.41735,16.206085,15.583465,15.053356,1.0,1.0,1.0,1.0,1.0,1.0,-9
93650,NULL,2,138.14135439797735,-59.96126891470225,0.2,-9,-9,90,179,28397,28575,0.23383172,0.011691586,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.086,60301.35,60301.35,61187.035,-9,LCLIB,12,90,ZTFDR3VS,12967,6862,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,138.141357421875,-59.96126937866211,0.0,60275.0,0.0,-9.0,-9.0,20.980303,18.786346,16.21252,15.082826,14.517478,14.337913,20.723494,18.592371,16.057758,14.949235,14.396727,14.224904,1.0,1.0,1.0,1.0,1.0,1.0,-9
89660,NULL,2,106.3950749398248,2.613667678477069,0.2,-9,-9,90,197,28577,28773,0.30547068,0.015273533,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.027,60275.34,60275.34,61374.312,-9,LCLIB,12,90,ZTFDR3VS,12972,6879,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,106.39507293701172,2.6136677265167236,0.0,60275.0,0.0,-9.0,-9.0,31.0,26.801077,22.59998,20.19743,18.959019,18.350744,30.996988,26.874851,22.670588,20.263798,19.020983,18.40967,1.0,1.0,1.0,1.0,1.0,1.0,-9
