SNID,IAUC,FAKE,RA,DEC,PIXSIZE,NXPIX,NYPIX,SNTYPE,NOBS,PTROBS_MIN,PTROBS_MAX,MWEBV,MWEBV_ERR,REDSHIFT_HELIO,REDSHIFT_HELIO_ERR,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,VPEC,VPEC_ERR,HOSTGAL_NMATCH,HOSTGAL_NMATCH2,HOSTGAL_OBJID,HOSTGAL_FLAG,HOSTGAL_PHOTOZ,HOSTGAL_PHOTOZ_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_RA,HOSTGAL_DEC,HOSTGAL_SNSEP,HOSTGAL_DDLR,HOSTGAL_CONFUSION,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_LOGSFR,HOSTGAL_LOGSFR_ERR,HOSTGAL_LOGsSFR,HOSTGAL_LOGsSFR_ERR,HOSTGAL_COLOR,HOSTGAL_COLOR_ERR,HOSTGAL_ELLIPTICITY,HOSTGAL_OBJID2,HOSTGAL_SQRADIUS,HOSTGAL_OBJID_UNIQUE,HOSTGAL_MAG_u,HOSTGAL_MAG_g,HOSTGAL_MAG_r,HOSTGAL_MAG_i,HOSTGAL_MAG_z,HOSTGAL_MAG_Y,HOSTGAL_MAGERR_u,HOSTGAL_MAGERR_g,HOSTGAL_MAGERR_r,HOSTGAL_MAGERR_i,HOSTGAL_MAGERR_z,HOSTGAL_MAGERR_Y,HOSTGAL2_OBJID,HOSTGAL2_FLAG,HOSTGAL2_PHOTOZ,HOSTGAL2_PHOTOZ_ERR,HOSTGAL2_SPECZ,HOSTGAL2_SPECZ_ERR,HOSTGAL2_RA,HOSTGAL2_DEC,HOSTGAL2_SNSEP,HOSTGAL2_DDLR,HOSTGAL2_LOGMASS,HOSTGAL2_LOGMASS_ERR,HOSTGAL2_LOGSFR,HOSTGAL2_LOGSFR_ERR,HOSTGAL2_LOGsSFR,HOSTGAL2_LOGsSFR_ERR,HOSTGAL2_COLOR,HOSTGAL2_COLOR_ERR,HOSTGAL2_ELLIPTICITY,HOSTGAL2_OBJID2,HOSTGAL2_SQRADIUS,HOSTGAL2_OBJID_UNIQUE,HOSTGAL2_MAG_u,HOSTGAL2_MAG_g,HOSTGAL2_MAG_r,HOSTGAL2_MAG_i,HOSTGAL2_MAG_z,HOSTGAL2_MAG_Y,HOSTGAL2_MAGERR_u,HOSTGAL2_MAGERR_g,HOSTGAL2_MAGERR_r,HOSTGAL2_MAGERR_i,HOSTGAL2_MAGERR_z,HOSTGAL2_MAGERR_Y,HOSTGAL_SB_FLUXCAL_u,HOSTGAL_SB_FLUXCAL_g,HOSTGAL_SB_FLUXCAL_r,HOSTGAL_SB_FLUXCAL_i,HOSTGAL_SB_FLUXCAL_z,HOSTGAL_SB_FLUXCAL_Y,PEAKMJD,MJD_TRIGGER,MJD_DETECT_FIRST,MJD_DETECT_LAST,SEARCH_TYPE,SIM_MODEL_NAME,SIM_MODEL_INDEX,SIM_TYPE_INDEX,SIM_TYPE_NAME,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_NOBS_UNDEFINED,SIM_SEARCHEFF_MASK,SIM_REDSHIFT_HELIO,SIM_REDSHIFT_CMB,SIM_REDSHIFT_HOST,SIM_REDSHIFT_FLAG,SIM_VPEC,SIM_HOSTLIB_GALID,SIM_DLMU,SIM_LENSDMU,SIM_RA,SIM_DEC,SIM_MWEBV,SIM_PEAKMJD,SIM_MAGSMEAR_COH,SIM_AV,SIM_RV,SIM_PEAKMAG_u,SIM_PEAKMAG_g,SIM_PEAKMAG_r,SIM_PEAKMAG_i,SIM_PEAKMAG_z,SIM_PEAKMAG_Y,SIM_TEMPLATEMAG_u,SIM_TEMPLATEMAG_g,SIM_TEMPLATEMAG_r,SIM_TEMPLATEMAG_i,SIM_TEMPLATEMAG_z,SIM_TEMPLATEMAG_Y,SIM_EXPOSURE_u,SIM_EXPOSURE_g,SIM_EXPOSURE_r,SIM_EXPOSURE_i,SIM_EXPOSURE_z,SIM_EXPOSURE_Y,SIM_SUBSAMPLE_INDEX
73518386,NULL,2,109.5552733321646,-24.80026002126085,0.2,-9,-9,80,200,10028,10227,0.38936523,0.01946826,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.973,60279.355,60279.355,61378.355,-9,LCLIB,12,80,LSSTSIM_,39890,798,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,109.5552749633789,-24.800260543823242,0.4031609,60275.0,0.0,-9.0,-9.0,21.205475,18.76314,18.198269,17.98777,17.827202,17.727222,21.238596,18.791178,18.236101,18.023539,17.85748,17.757498,1.0,1.0,1.0,1.0,1.0,1.0,-9
57097101,NULL,2,251.4639304591572,-31.68222288815027,0.2,-9,-9,80,129,10229,10357,0.3188457,0.015942283,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.4,60404.406,60404.406,61307.99,-9,LCLIB,12,80,LSSTSIM_,3920,805,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,251.46392822265625,-31.682222366333008,0.3389326,60275.0,0.0,-9.0,-9.0,20.13241,17.767763,17.343594,17.20056,17.09488,17.00942,20.019539,17.646622,17.247766,17.124844,17.026573,16.940878,1.0,1.0,1.0,1.0,1.0,1.0,-9
30257634,NULL,2,117.22188378763789,-36.87142774685779,0.2,-9,-9,80,177,10359,10535,0.53734934,0.026867468,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.375,60297.34,60297.34,61156.016,-9,LCLIB,12,80,LSSTSIM_,28015,815,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,117.22188568115234,-36.871429443359375,0.5304479,60275.0,0.0,-9.0,-9.0,23.180433,20.65734,19.845081,19.542017,19.220915,19.080212,23.555195,21.078182,20.131811,19.738028,19.354425,19.213722,1.0,1.0,1.0,1.0,1.0,1.0,-9
67789906,NULL,2,114.17651304489394,-27.929849058051015,0.2,-9,-9,80,195,10537,10731,0.67184055,0.033592027,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60273.934,60290.336,60290.336,61377.355,-9,LCLIB,12,80,LSSTSIM_,24524,816,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,114.176513671875,-27.92984962463379,0.6619035,60275.0,0.0,-9.0,-9.0,23.766977,21.10619,20.170748,19.775042,19.44671,19.275146,22.94488,20.206799,19.557175,19.314318,19.067497,18.896173,1.0,1.0,1.0,1.0,1.0,1.0,-9
69497161,NULL,2,96.05817910025202,0.07717916308687157,0.2,-9,-9,80,210,10733,10942,0.5238045,0.026190225,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.156,60275.35,60275.35,61379.27,-9,LCLIB,12,80,LSSTSIM_,46740,837,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,96.05818176269531,0.07717916369438171,0.53355205,60275.0,0.0,-9.0,-9.0,21.471209,19.060682,18.291756,17.931633,17.722666,17.587212,21.215313,18.745432,18.027782,17.74073,17.513742,17.378191,1.0,1.0,1.0,1.0,1.0,1.0,-9
2781907,NULL,2,153.27999550840948,0.597473826660843,0.2,-9,-9,80,195,10944,11138,0.03268313,0.0016341564,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.473,60312.36,60312.36,61190.0,-9,LCLIB,12,80,LSSTSIM_,41145,838,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,153.27999877929688,0.5974738001823425,0.034749497,60275.0,0.0,-9.0,-9.0,21.787498,19.766054,19.530107,19.427105,19.602491,19.602339,21.363237,19.317661,19.15483,19.154686,19.216177,19.215874,1.0,1.0,1.0,1.0,1.0,1.0,-9
3265340,NULL,2,90.21743320401275,-52.80086904273059,0.2,-9,-9,80,203,11140,11342,0.051362883,0.0025681441,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60273.594,60275.305,60275.305,61370.3,-9,LCLIB,12,80,LSSTSIM_,35855,849,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,90.2174301147461,-52.80086898803711,0.051763505,60275.0,0.0,-9.0,-9.0,19.323877,17.30735,17.072748,17.045475,17.045046,17.040924,19.142973,17.121637,16.951147,16.950317,16.96432,16.960197,1.0,1.0,1.0,1.0,1.0,1.0,-9
17652302,NULL,2,90.62450710582445,-50.63069664102362,0.2,-9,-9,80,215,11344,11558,0.030563897,0.0015281949,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.09,60275.305,60275.305,61370.285,-9,LCLIB,12,80,LSSTSIM_,47577,851,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,90.62450408935547,-50.63069534301758,0.03191796,60275.0,0.0,-9.0,-9.0,19.009188,16.997465,16.691637,16.612902,16.580109,16.578402,18.917976,16.898197,16.661882,16.61317,16.585102,16.583622,1.0,1.0,1.0,1.0,1.0,1.0,-9
9084584,NULL,2,310.58668931997886,-55.946246701584926,0.2,-9,-9,80,203,11560,11762,0.043330234,0.0021665117,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60272.906,60398.383,60398.383,61334.035,-9,LCLIB,12,80,LSSTSIM_,33013,863,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,310.5867004394531,-55.94624710083008,0.042824227,60275.0,0.0,-9.0,-9.0,19.044754,17.018698,16.561672,16.396204,16.346853,16.340172,18.921791,16.874527,16.464676,16.351307,16.336554,16.32987,1.0,1.0,1.0,1.0,1.0,1.0,-9
68599434,NULL,2,293.61346270691246,0.6133640979650585,0.2,-9,-9,80,210,11764,11973,0.40350989,0.020175494,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.27,60394.39,60394.39,61329.996,-9,LCLIB,12,80,LSSTSIM_,46484,865,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,293.61346435546875,0.6133641004562378,0.3672953,60275.0,0.0,-9.0,-9.0,23.480549,21.203968,20.494925,20.169502,19.984451,19.892254,23.341677,20.930527,20.26746,19.997366,19.81259,19.720392,1.0,1.0,1.0,1.0,1.0,1.0,-9
10595278,NULL,2,113.8014778399382,-13.362022043782602,0.2,-9,-9,80,179,11975,12153,0.27009785,0.013504893,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.805,60284.324,60284.324,61378.33,-9,LCLIB,12,80,LSSTSIM_,25261,873,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,113.80147552490234,-13.362022399902344,0.27348667,60275.0,0.0,-9.0,-9.0,20.70954,18.388159,17.811947,17.586483,17.45038,17.379774,20.883968,18.570086,17.941105,17.70672,17.562584,17.491978,1.0,1.0,1.0,1.0,1.0,1.0,-9
34134664,NULL,2,280.2295944739299,-43.4797132528419,0.2,-9,-9,80,198,12155,12352,0.0721834,0.00360917,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60273.08,60365.37,60365.37,61314.0,-9,LCLIB,12,80,LSSTSIM_,30534,877,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,280.2295837402344,-43.479713439941406,0.07634001,60275.0,0.0,-9.0,-9.0,19.614857,17.322063,17.06965,16.957901,16.741995,16.724169,19.739227,17.595755,17.152185,16.990913,16.854074,16.83697,1.0,1.0,1.0,1.0,1.0,1.0,-9
64169976,NULL,2,187.3338579997706,-13.647180969920107,0.2,-9,-9,80,201,12354,12554,0.043238115,0.0021619059,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.832,60320.363,60320.363,61225.004,-9,LCLIB,12,80,LSSTSIM_,17525,886,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,187.3338623046875,-13.647180557250977,0.04368428,60275.0,0.0,-9.0,-9.0,21.04574,19.003199,18.686636,18.599977,18.581749,18.574833,21.184393,19.142149,18.81192,18.72368,18.700838,18.69392,1.0,1.0,1.0,1.0,1.0,1.0,-9
10818251,NULL,2,106.09908885343619,-61.06776414408872,0.2,-9,-9,180,202,12556,12757,0.09544456,0.004772228,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.07,60647.28,60647.28,60670.168,-9,LCLIB,12,80,LSSTSIM_,14124,900,1,0,5,0.0,0.0,0.0,2,-0.0,-9,0.0,0.0,106.09909057617188,-61.06776428222656,0.08980028,60275.0,0.0,-9.0,-9.0,25.474163,23.421661,23.192698,23.168116,23.126574,23.112076,25.276747,23.208294,23.026037,23.034533,23.051481,23.036232,1.0,1.0,1.0,1.0,1.0,1.0,-9
2205835,NULL,2,109.58738169462306,-32.933893792609815,0.2,-9,-9,80,202,12759,12960,0.1481135,0.007405675,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.074,60283.35,60283.35,61378.348,-9,LCLIB,12,80,LSSTSIM_,34373,905,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,109.5873794555664,-32.933895111083984,0.16251111,60275.0,0.0,-9.0,-9.0,19.433855,17.232285,16.890848,16.823418,16.80591,16.761578,20.043495,17.888678,17.356884,17.176838,17.108324,17.06368,1.0,1.0,1.0,1.0,1.0,1.0,-9
23852754,NULL,2,271.7487410641284,2.084911806467763,0.2,-9,-9,80,193,12962,13154,0.21127516,0.010563758,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.027,60369.387,60369.387,61307.992,-9,LCLIB,12,80,LSSTSIM_,1124,912,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,271.7487487792969,2.084911823272705,0.22220841,60275.0,0.0,-9.0,-9.0,21.271751,18.962418,18.431818,18.254852,18.151396,18.094778,21.143423,18.813816,18.331678,18.175499,18.084703,18.029087,1.0,1.0,1.0,1.0,1.0,1.0,-9
4178679,NULL,2,119.1923702017254,-53.32512161874577,0.2,-9,-9,80,206,13156,13361,0.2829908,0.014149541,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60273.273,60276.34,60276.34,61156.008,-9,LCLIB,12,80,LSSTSIM_,37012,922,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,119.19236755371094,-53.32512283325195,0.25827324,60275.0,0.0,-9.0,-9.0,21.913452,19.70464,19.11689,18.878365,18.751495,18.68904,21.778854,19.537754,19.009968,18.81179,18.694008,18.630817,1.0,1.0,1.0,1.0,1.0,1.0,-9
28820544,NULL,2,76.45926846632209,-5.814413411225736,0.2,-9,-9,80,223,13363,13585,0.078598276,0.003929914,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.65,60279.3,60279.3,61379.23,-9,LCLIB,12,80,LSSTSIM_,6030,924,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,76.45926666259766,-5.814413547515869,0.08161966,60275.0,0.0,-9.0,-9.0,19.067005,16.867086,16.620329,16.553904,16.552229,16.531963,18.84304,16.681581,16.452225,16.423485,16.43781,16.417545,1.0,1.0,1.0,1.0,1.0,1.0,-9
