SNID,IAUC,FAKE,RA,DEC,PIXSIZE,NXPIX,NYPIX,SNTYPE,NOBS,PTROBS_MIN,PTROBS_MAX,MWEBV,MWEBV_ERR,REDSHIFT_HELIO,REDSHIFT_HELIO_ERR,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,VPEC,VPEC_ERR,HOSTGAL_NMATCH,HOSTGAL_NMATCH2,HOSTGAL_OBJID,HOSTGAL_FLAG,HOSTGAL_PHOTOZ,HOSTGAL_PHOTOZ_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_RA,HOSTGAL_DEC,HOSTGAL_SNSEP,HOSTGAL_DDLR,HOSTGAL_CONFUSION,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_LOGSFR,HOSTGAL_LOGSFR_ERR,HOSTGAL_LOGsSFR,HOSTGAL_LOGsSFR_ERR,HOSTGAL_COLOR,HOSTGAL_COLOR_ERR,HOSTGAL_ELLIPTICITY,HOSTGAL_OBJID2,HOSTGAL_SQRADIUS,HOSTGAL_OBJID_UNIQUE,HOSTGAL_MAG_u,HOSTGAL_MAG_g,HOSTGAL_MAG_r,HOSTGAL_MAG_i,HOSTGAL_MAG_z,HOSTGAL_MAG_Y,HOSTGAL_MAGERR_u,HOSTGAL_MAGERR_g,HOSTGAL_MAGERR_r,HOSTGAL_MAGERR_i,HOSTGAL_MAGERR_z,HOSTGAL_MAGERR_Y,HOSTGAL2_OBJID,HOSTGAL2_FLAG,HOSTGAL2_PHOTOZ,HOSTGAL2_PHOTOZ_ERR,HOSTGAL2_SPECZ,HOSTGAL2_SPECZ_ERR,HOSTGAL2_RA,HOSTGAL2_DEC,HOSTGAL2_SNSEP,HOSTGAL2_DDLR,HOSTGAL2_LOGMASS,HOSTGAL2_LOGMASS_ERR,HOSTGAL2_LOGSFR,HOSTGAL2_LOGSFR_ERR,HOSTGAL2_LOGsSFR,HOSTGAL2_LOGsSFR_ERR,HOSTGAL2_COLOR,HOSTGAL2_COLOR_ERR,HOSTGAL2_ELLIPTICITY,HOSTGAL2_OBJID2,HOSTGAL2_SQRADIUS,HOSTGAL2_OBJID_UNIQUE,HOSTGAL2_MAG_u,HOSTGAL2_MAG_g,HOSTGAL2_MAG_r,HOSTGAL2_MAG_i,HOSTGAL2_MAG_z,HOSTGAL2_MAG_Y,HOSTGAL2_MAGERR_u,HOSTGAL2_MAGERR_g,HOSTGAL2_MAGERR_r,HOSTGAL2_MAGERR_i,HOSTGAL2_MAGERR_z,HOSTGAL2_MAGERR_Y,HOSTGAL_SB_FLUXCAL_u,HOSTGAL_SB_FLUXCAL_g,HOSTGAL_SB_FLUXCAL_r,HOSTGAL_SB_FLUXCAL_i,HOSTGAL_SB_FLUXCAL_z,HOSTGAL_SB_FLUXCAL_Y,PEAKMJD,MJD_TRIGGER,MJD_DETECT_FIRST,MJD_DETECT_LAST,SEARCH_TYPE,SIM_MODEL_NAME,SIM_MODEL_INDEX,SIM_TYPE_INDEX,SIM_TYPE_NAME,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_NOBS_UNDEFINED,SIM_SEARCHEFF_MASK,SIM_REDSHIFT_HELIO,SIM_REDSHIFT_CMB,SIM_REDSHIFT_HOST,SIM_REDSHIFT_FLAG,SIM_VPEC,SIM_HOSTLIB_GALID,SIM_DLMU,SIM_LENSDMU,SIM_RA,SIM_DEC,SIM_MWEBV,SIM_PEAKMJD,SIM_MAGSMEAR_COH,SIM_AV,SIM_RV,SIM_PEAKMAG_u,SIM_PEAKMAG_g,SIM_PEAKMAG_r,SIM_PEAKMAG_i,SIM_PEAKMAG_z,SIM_PEAKMAG_Y,SIM_TEMPLATEMAG_u,SIM_TEMPLATEMAG_g,SIM_TEMPLATEMAG_r,SIM_TEMPLATEMAG_i,SIM_TEMPLATEMAG_z,SIM_TEMPLATEMAG_Y,SIM_EXPOSURE_u,SIM_EXPOSURE_g,SIM_EXPOSURE_r,SIM_EXPOSURE_i,SIM_EXPOSURE_z,SIM_EXPOSURE_Y,SIM_SUBSAMPLE_INDEX
62081510,NULL,2,106.09923636042119,-39.06616236826544,0.2,-9,-9,83,207,101835,102041,0.114878885,0.0057439446,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.945,60283.35,60283.35,61376.324,-9,LCLIB,12,83,PHOEBE,54,5760,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,106.09923553466797,-39.066162109375,0.11881694,60275.0,0.0,-9.0,-9.0,20.636692,17.748026,17.353792,17.510902,17.863237,18.729824,20.661627,17.76971,17.374228,17.53009,17.881676,18.74801,1.0,1.0,1.0,1.0,1.0,1.0,-9
10716310,NULL,2,273.7916608689501,3.3320435089727876,0.2,-9,-9,83,200,102043,102242,0.29699397,0.014849699,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60277.203,60369.39,60369.39,61307.992,-9,LCLIB,12,83,PHOEBE,55,5768,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,273.7916564941406,3.332043409347534,0.30605775,60275.0,0.0,-9.0,-9.0,21.778923,18.595375,17.934515,17.936045,18.162373,18.95688,21.803196,18.618423,17.95608,17.957218,18.182707,18.976973,1.0,1.0,1.0,1.0,1.0,1.0,-9
44989233,NULL,2,159.63849425629144,-23.81192773184874,0.2,-9,-9,83,197,102244,102440,0.06111628,0.003055814,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.047,60349.34,60349.34,60790.977,-9,LCLIB,12,83,PHOEBE,65,5777,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,159.63848876953125,-23.811927795410156,0.060902175,60275.0,0.0,-9.0,-9.0,20.809519,18.70313,18.883478,19.379679,19.945583,20.94797,20.810768,18.70413,18.884977,19.380928,19.946583,20.949219,1.0,1.0,1.0,1.0,1.0,1.0,-9
20723801,NULL,2,38.85871946355265,3.355898593666758,0.2,-9,-9,83,181,102442,102622,0.03266322,0.0016331609,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.953,60286.086,60286.086,61376.15,-9,LCLIB,12,83,PHOEBE,71,5779,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,38.85871887207031,3.35589861869812,0.031338286,60275.0,0.0,-9.0,-9.0,22.139824,19.095205,18.615967,18.71306,19.042059,19.88651,22.128633,19.08505,18.606094,18.70371,19.032724,19.877934,1.0,1.0,1.0,1.0,1.0,1.0,-9
25229951,NULL,2,220.49149873858636,-11.70023529804104,0.2,-9,-9,83,199,102624,102822,0.062457982,0.0031228992,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.984,60382.37,60382.37,61174.16,-9,LCLIB,12,83,PHOEBE,139,5806,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,220.4915008544922,-11.700235366821289,0.064489804,60275.0,0.0,-9.0,-9.0,20.647514,17.536394,17.002048,17.068201,17.372272,18.20368,20.650263,17.538641,17.003548,17.069698,17.374022,18.20543,1.0,1.0,1.0,1.0,1.0,1.0,-9
44371574,NULL,2,140.1321583002993,-37.63358927262347,0.2,-9,-9,83,195,102824,103018,0.20138322,0.010069161,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.78,60372.09,60372.09,61083.33,-9,LCLIB,12,83,PHOEBE,140,5815,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,140.1321563720703,-37.63359069824219,0.20256807,60275.0,0.0,-9.0,-9.0,23.742363,20.696814,20.157421,20.225248,20.508535,21.33356,23.698854,20.65577,20.11813,20.187386,20.47121,21.297203,1.0,1.0,1.0,1.0,1.0,1.0,-9
14231434,NULL,2,241.9465006807992,-14.202710261929424,0.2,-9,-9,83,202,103020,103221,0.17445917,0.008722959,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.215,60383.395,60383.395,61277.043,-9,LCLIB,12,83,PHOEBE,176,5870,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,241.94650268554688,-14.202710151672363,0.1797892,60275.0,0.0,-9.0,-9.0,21.14755,17.996426,17.392466,17.419737,17.681124,18.49108,21.219961,18.057058,17.445364,17.46876,17.727541,18.535944,1.0,1.0,1.0,1.0,1.0,1.0,-9
38223687,NULL,2,101.19973042030902,-42.63245108400817,0.2,-9,-9,83,209,103223,103431,0.09809992,0.0049049957,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.08,60733.06,60733.06,61010.332,-9,LCLIB,12,83,PHOEBE,182,5877,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,101.1997299194336,-42.632450103759766,0.09722215,60275.0,0.0,-9.0,-9.0,24.782581,22.448391,22.453373,22.847822,23.347183,24.30866,24.783081,22.448391,22.453373,22.847822,23.347183,24.30866,1.0,1.0,1.0,1.0,1.0,1.0,-9
50018337,NULL,2,108.89922374111546,-1.4072020968057337,0.2,-9,-9,83,206,103433,103638,0.13499993,0.006749996,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.16,60285.33,60285.33,61377.316,-9,LCLIB,12,83,PHOEBE,183,5887,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,108.89922332763672,-1.407202124595642,0.11934707,60275.0,0.0,-9.0,-9.0,21.389357,18.71214,18.45636,18.695168,19.096231,19.994675,21.343998,18.669542,18.416784,18.656847,19.059164,19.958363,1.0,1.0,1.0,1.0,1.0,1.0,-9
14329294,NULL,2,197.57693434583499,-32.12285682060093,0.2,-9,-9,83,184,103640,103823,0.05953366,0.002976683,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.19,60322.348,60322.348,61247.004,-9,LCLIB,12,83,PHOEBE,186,5900,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,197.57693481445312,-32.12285614013672,0.063725024,60275.0,0.0,-9.0,-9.0,21.721256,18.37393,17.684372,17.653961,17.899424,18.69104,21.74517,18.395384,17.70361,17.672464,17.917435,18.708557,1.0,1.0,1.0,1.0,1.0,1.0,-9
71968227,NULL,2,251.7660343919919,-60.9681642625558,0.2,-9,-9,183,184,103825,104008,0.20909543,0.010454772,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60272.56,61174.31,61174.31,61174.31,-9,LCLIB,12,83,PHOEBE,188,5911,1,0,5,0.0,0.0,0.0,2,-0.0,-9,0.0,0.0,251.7660369873047,-60.968162536621094,0.20620115,60275.0,0.0,-9.0,-9.0,24.47286,22.668243,23.033323,23.635504,24.23901,25.27376,24.471859,22.668243,23.033112,23.635292,24.23801,25.27376,1.0,1.0,1.0,1.0,1.0,1.0,-9
56355243,NULL,2,98.02510000508282,-37.033370154459284,0.2,-9,-9,83,204,104010,104213,0.09859006,0.004929503,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60274.445,60279.344,60279.344,61378.32,-9,LCLIB,12,83,PHOEBE,191,5919,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,98.02510070800781,-37.03337097167969,0.096145466,60275.0,0.0,-9.0,-9.0,20.437048,17.519978,17.113068,17.259565,17.609041,18.472248,20.458042,17.539007,17.13037,17.276451,17.624868,18.487894,1.0,1.0,1.0,1.0,1.0,1.0,-9
68770083,NULL,2,249.8127604058124,-21.720463697231704,0.2,-9,-9,83,198,104215,104412,0.6398937,0.031994686,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.805,60388.355,60388.355,61287.01,-9,LCLIB,12,83,PHOEBE,212,5928,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,249.81275939941406,-21.720462799072266,0.6574272,60275.0,0.0,-9.0,-9.0,21.399942,18.022686,17.123352,17.0016,17.09593,17.826586,21.378902,18.00374,17.104954,16.983454,17.07766,17.808886,1.0,1.0,1.0,1.0,1.0,1.0,-9
12163174,NULL,2,87.71515982804284,-3.7612870737003927,0.2,-9,-9,83,219,104414,104632,0.4866841,0.024334205,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.074,60280.27,60280.27,61361.246,-9,LCLIB,12,83,PHOEBE,220,5944,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,87.71515655517578,-3.761286973953247,0.48819518,60275.0,0.0,-9.0,-9.0,25.305466,21.981178,21.170858,21.094826,21.244564,22.001385,25.131758,21.79427,20.975492,20.894482,21.04126,21.795698,1.0,1.0,1.0,1.0,1.0,1.0,-9
27276523,NULL,2,118.0421883554644,-58.10547021707373,0.2,-9,-9,83,201,104634,104834,0.22674781,0.011337391,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60276.203,60292.336,60292.336,61360.36,-9,LCLIB,12,83,PHOEBE,223,5954,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,118.04219055175781,-58.10546875,0.23070434,60275.0,0.0,-9.0,-9.0,22.146942,19.190823,18.707178,18.812664,19.11387,19.95463,22.16883,19.202995,18.714167,18.81769,19.118444,19.958023,1.0,1.0,1.0,1.0,1.0,1.0,-9
67571681,NULL,2,108.93596625075133,-9.580102100388917,0.2,-9,-9,83,197,104836,105032,0.7246435,0.036232177,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.684,60297.348,60297.348,61107.03,-9,LCLIB,12,83,PHOEBE,225,5960,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,108.93596649169922,-9.58010196685791,0.72306734,60275.0,0.0,-9.0,-9.0,21.787973,19.667894,19.670033,20.070885,20.4657,21.39545,21.78822,19.668394,19.670282,20.071135,20.4657,21.3957,1.0,1.0,1.0,1.0,1.0,1.0,-9
16216412,NULL,2,200.51517335383343,-49.47072060179871,0.2,-9,-9,83,212,105034,105245,0.17460471,0.0087302355,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60275.32,61098.395,61098.395,61177.07,-9,LCLIB,12,83,PHOEBE,227,5964,1,0,3,0.0,0.0,0.0,1,-0.0,-9,0.0,0.0,200.51516723632812,-49.47072219848633,0.16680965,60275.0,0.0,-9.0,-9.0,24.293745,21.269129,20.765522,20.85821,21.16304,22.001535,24.335503,21.307959,20.802156,20.892632,21.196478,22.033987,1.0,1.0,1.0,1.0,1.0,1.0,-9
14644812,NULL,2,234.50959527605204,-37.49276309460244,0.2,-9,-9,83,199,105247,105445,0.32037538,0.016018769,-9.0,-9.0,-9.0,-9.0,0.0,0.0,0,0,-9,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-99.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0,0,-9.0,-9.0,-9.0,-9.0,-999.0,-999.0,-9.0,-9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60271.508,60366.367,60366.367,61231.973,-9,LCLIB,12,83,PHOEBE,228,5987,1,0,3,0.0,0.0,0.0,1,0.0,-9,0.0,0.0,234.5095977783203,-37.49276351928711,0.3256768,60275.0,0.0,-9.0,-9.0,22.113865,19.624899,19.454855,19.753769,20.157486,21.070642,22.114614,19.625399,19.455357,19.75527,20.158985,21.071142,1.0,1.0,1.0,1.0,1.0,1.0,-9
